id,speaker_nm,conversation_id,reply_to_id,reply_to_nm,timestamp,text,likes,shares,num_comments,cleaned_text,named_entities,sentiment,tokens,date,extracted_entities,content_category,enhanced_hate_score,virality_score,spike_day,engagement_rank,hate_intensity,hate_keywords_count,reply_chain_depth,spike_cause,spike_top_entities,spike_external_cause,contextual_relevance,is_reply,user_influence,mention_count,hashtag_count,url_count,conversation_size,conversation_centrality
1293386588794150913,mechirubhat,1293386588794150913,0,,2020-08-12 03:19:27,"New Thread on #BengaluruRiot
Here we go,
This is the scene outside DJ Halli police. You can see how is it now, and how weapons were carried with them.
It is evident that Police Station was prime target.",3700,2200,148,new thread bengalururiot scene outside dj halli police weapons carried evident police station prime target,"[('BengaluruRiot', you, bengalururiot scene, new, bengalururiot, thread, police, ('Halli', weapons carried, scene outside, riot, new thread, outside halli, prime target, dj halli, halli, this, thread bengalururiot, station prime, 'ORG')], halli police, carried evident, 'PERSON'), ('Police Station', police station",0.1287878787878787,"[101, 2047, 11689, 8191, 14129, 9488, 2102, 3496, 2648, 6520, 2534, 2072, 2610, 4255, 3344, 10358, 2610, 2276, 3539, 4539, 102]",2020-08-12,"[""[('BengaluruRiot'"", "" 'PERSON')"", "" ('Halli'"", "" 'PERSON')"", "" ('Police Station'"", "" 'ORG')]"", 'you', 'bengalururiot scene', 'new', 'bengalururiot', 'thread', 'police', 'weapons carried', 'scene outside', 'riot', 'new thread', 'outside halli', 'prime target', 'dj halli', 'halli', 'this', 'thread bengalururiot', 'station prime', 'halli police', 'carried evident', 'police station']",protest,0.1,1.0,0,0.9772012578616353,0.1,0,0,normal_activity,,no_spike,none,0,0.6576992185779503,0,1,0,51,1.0
1293386601456758786,mechirubhat,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 03:19:30,"How all this happened?

Muzammil Pasha, SDPI District General Secretary, Glass Jaffer, with their gang of goons had come to DJ Halli Police Station to lodge a complaint Naveen related to FB POST.
Right after that addresses huge mob through Loudspeaker.
#Bengaluru
#BengaluruRiot",664,357,15,happened muzammil pasha sdpi district general secretary glass jaffer gang goons come dj halli police station lodge complaint naveen related fb post right addresses huge mob loudspeaker bengaluru bengalururiot,"('BengaluruRiot', ('Loudspeaker', happened muzammil, complaint naveen, secretary glass, pasha sdpi, general secretary, station lodge, 'NORP'), bengalururiot, 'ORG'), ('Bengaluru', glass jaffer, jaffer gang, bengaluru, come halli, district general secretary, police, gang goons, 'PERSON')], riot, sdpi district, [('Muzammil Pasha', addresses huge, ('Glass Jaffer', lodge complaint, right addresses, goons come, ('FB POST', ('Naveen', ('DJ Halli Police Station', 'PERSON')",0.0871428571428571,"[101, 3047, 14163, 20722, 4328, 2140, 14292, 17371, 8197, 2212, 2236, 3187, 3221, 14855, 12494, 6080, 27571, 3619, 2272, 6520, 2534, 2072, 2610, 2276, 7410, 12087, 12847, 2368, 3141, 1042, 2497, 2695, 2157, 11596, 4121, 11240, 5189, 13102, 25508, 2121, 8191, 14129, 8191, 14129, 9488, 2102, 102]",2020-08-12,"[""[('Muzammil Pasha'"", "" 'PERSON')"", "" ('Glass Jaffer'"", "" 'PERSON')"", "" ('DJ Halli Police Station'"", "" 'ORG')"", "" ('Naveen'"", "" 'ORG')"", "" ('FB POST'"", "" 'ORG')"", "" ('Loudspeaker'"", "" 'ORG')"", "" ('Bengaluru'"", "" 'NORP')"", "" ('BengaluruRiot'"", "" 'PERSON')]"", 'happened muzammil', 'complaint naveen', 'secretary glass', 'pasha sdpi', 'general secretary', 'station lodge', 'bengalururiot', 'glass jaffer', 'jaffer gang', 'bengaluru', 'come halli', 'district general secretary', 'police', 'gang goons', 'riot', 'sdpi district', 'addresses huge', 'lodge complaint', 'right addresses', 'goons come']",protest,0.30000000000000004,1.0,0,0.9772012578616353,0.30000000000000004,1,1,normal_activity,,no_spike,none,1,0.6576992185779503,0,2,0,51,1.0
1293386605160357889,mechirubhat,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 03:19:31,"- Pretending to be legal way, he first complained. Then incites mob right outside police station.
When mob loses control, Muzammil escaped from the scene.
- 3 rioters were killed in police firing and 140 were arrested.

#Bengaluru #Riots",585,234,8,pretending legal way complained incites mob right outside police station mob loses control muzammil escaped scene 3 rioters killed police firing 140 arrested bengaluru riots,"arrest, scene rioters, arrested bengaluru, then, bengaluru, 'CARDINAL'), ('#Bengaluru #', incites mob, 'MONEY')], police, muzammil, riot, bengaluru riots, killed police, right outside, firing arrested, pretending, loses control, pretending legal, mob right, ('140', muzammil escaped, way first, 'ORDINAL'), control muzammil, ('Muzammil', [('first', 'PERSON')",-0.0091836734693877,"[101, 12097, 3423, 2126, 10865, 4297, 7616, 11240, 2157, 2648, 2610, 2276, 11240, 12386, 2491, 14163, 20722, 4328, 2140, 6376, 3496, 1017, 11421, 2545, 2730, 2610, 7493, 8574, 4727, 8191, 14129, 12925, 102]",2020-08-12,"[""[('first'"", "" 'ORDINAL')"", "" ('Muzammil'"", "" 'PERSON')"", "" ('140'"", "" 'CARDINAL')"", "" ('#Bengaluru #'"", "" 'MONEY')]"", 'arrest', 'scene rioters', 'arrested bengaluru', 'then', 'bengaluru', 'incites mob', 'police', 'muzammil', 'riot', 'bengaluru riots', 'killed police', 'right outside', 'firing arrested', 'pretending', 'loses control', 'pretending legal', 'mob right', 'muzammil escaped', 'way first', 'control muzammil']",protest,0.4,1.0,0,0.9772012578616353,0.4,2,1,normal_activity,,no_spike,none,1,0.6576992185779503,0,2,0,51,1.0
1293390174643089408,mechirubhat,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 03:33:42,"Ooh money angle in #Bengaluru #Riots 

When mob was busy pelting stones, here in middle of night one man who came in a two Wheeler seen paying money to few rioters. CCTV footage here. 

Why will anyone pay in middle of night when riots was on? 

More Details soon
#bengalururiots",918,517,12,ooh money angle bengaluru riots mob busy pelting stones middle night man came wheeler seen paying money rioters cctv footage pay middle night riots details soon bengalururiots,"('CCTV', 'PRODUCT'), #bengalururiots, middle night, pay middle, money angle, angle bengaluru, anyone pay, 'TIME'), night one, ('two', money rioters, 'ORG'), bengaluru, 'CARDINAL'), wheeler seen, came two, cctv, riot, 'CARDINAL')], more details, bengaluru riots, pelting stones, cctv footage, night riots, paying money, man came, [('#Bengaluru #Riots', ('middle of night', 'MONEY'), ('#', ('Wheeler'",0.08,"[101, 1051, 11631, 2769, 6466, 8191, 14129, 12925, 11240, 5697, 21877, 7096, 2075, 6386, 2690, 2305, 2158, 2234, 12819, 2464, 7079, 2769, 11421, 2545, 10507, 9189, 8333, 3477, 2690, 2305, 12925, 4751, 2574, 8191, 14129, 9488, 3215, 102]",2020-08-12,"[""[('#Bengaluru #Riots'"", "" 'MONEY')"", "" ('middle of night'"", "" 'TIME')"", "" ('two'"", "" 'CARDINAL')"", "" ('Wheeler'"", "" 'PRODUCT')"", "" ('CCTV'"", "" 'ORG')"", "" ('middle of night'"", "" 'TIME')"", "" ('#'"", "" 'CARDINAL')]"", '#bengalururiots', 'middle night', 'pay middle', 'money angle', 'angle bengaluru', 'anyone pay', 'night one', 'money rioters', 'bengaluru', 'wheeler seen', 'came two', 'cctv', 'riot', 'more details', 'bengaluru riots', 'pelting stones', 'cctv footage', 'night riots', 'paying money', 'man came']",protest,0.6000000000000001,1.0,0,0.9772012578616353,0.6000000000000001,3,1,normal_activity,,no_spike,none,1,0.6576992185779503,0,3,0,51,1.0
1293392058875486210,mechirubhat,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 03:41:11,"Another leader Ayaz from SDPI is arrested now in connection with #Bengaluru #Riots case. 
If you guys can check my TL where I've posted video, you can see this guy was pretending to be consoling the mob. 
Double acting specialist was inciting the mob for #bengalururiots.",651,286,9,leader ayaz sdpi arrested connection bengaluru riots case guys check tl ive posted video guy pretending consoling mob double acting specialist inciting mob bengalururiots,"arrest, case guys, posted video, ayaz, #bengalururiots, specialist inciting, consoling mob, [('Ayaz', mob double, double acting, 'GPE'), another leader, 'ORG'), bengaluru, inciting mob, check posted, see guy, ('SDPI', riot, 'CARDINAL')], bengaluru riots, video see, double, acting specialist, pretending consoling, ('TL', ('#', 'PERSON')",0.0,"[101, 3003, 1037, 3148, 2480, 17371, 8197, 4727, 4434, 8191, 14129, 12925, 2553, 4364, 4638, 1056, 2140, 4921, 2063, 6866, 2678, 3124, 12097, 9530, 19454, 2075, 11240, 3313, 3772, 8325, 4297, 15402, 11240, 8191, 14129, 9488, 3215, 102]",2020-08-12,"[""[('Ayaz'"", "" 'PERSON')"", "" ('SDPI'"", "" 'GPE')"", "" ('TL'"", "" 'ORG')"", "" ('#'"", "" 'CARDINAL')]"", 'arrest', 'case guys', 'posted video', 'ayaz', '#bengalururiots', 'specialist inciting', 'consoling mob', 'mob double', 'double acting', 'another leader', 'bengaluru', 'inciting mob', 'check posted', 'see guy', 'riot', 'bengaluru riots', 'video see', 'double', 'acting specialist', 'pretending consoling']",protest,0.6000000000000001,1.0,0,0.9772012578616353,0.6000000000000001,3,1,normal_activity,,no_spike,none,1,0.6576992185779503,0,3,0,51,1.0
1293457714081800193,krishna72546895,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 08:02:04,"I don't blame Muslims...this is the result of mindless pampering done by Congress , for winning elections...Islam has hidden h@te, Allah tells Muslims to k!ll kafirs, Allah h@tes kafirs...this appeasement should be stopped in order to protect future generations",6,0,0,dont blame muslimsthis result mindless pampering congress winning electionsislam hidden hte allah tells muslims kll kafirs allah htes kafirsthis appeasement stopped order protect future generations,"tells muslims, kafirs appeasement, tes kafirs, stopped order, 'NORP'), ('k!ll kafirs', muslims result, protect future, 'ORG'), blame muslims, pampering done, ('Islam', allah tes, 'PERSON')], order protect, result mindless, allah, hidden allah, islam hidden, done congress, allah tells, ('Muslims', [('Muslims', ('Congress', mindless pampering, kafirs allah, election, appeasement stopped",0.0333333333333333,"[101, 2123, 2102, 7499, 7486, 15222, 2015, 2765, 2568, 3238, 14089, 4842, 2075, 3519, 3045, 3864, 2483, 10278, 5023, 1044, 2618, 16455, 4136, 7486, 1047, 3363, 10556, 8873, 2869, 16455, 1044, 4570, 10556, 8873, 12096, 24158, 10439, 19500, 3672, 3030, 2344, 4047, 2925, 8213, 102]",2020-08-12,"[""[('Muslims'"", "" 'NORP')"", "" ('Congress'"", "" 'ORG')"", "" ('Islam'"", "" 'ORG')"", "" ('Muslims'"", "" 'NORP')"", "" ('k!ll kafirs'"", "" 'PERSON')]"", 'tells muslims', 'kafirs appeasement', 'tes kafirs', 'stopped order', 'muslims result', 'protect future', 'blame muslims', 'pampering done', 'allah tes', 'order protect', 'result mindless', 'allah', 'hidden allah', 'islam hidden', 'done congress', 'allah tells', 'mindless pampering', 'kafirs allah', 'election', 'appeasement stopped']",politics,0.35000000000000003,0.006,0,0.8034591194968553,0.35000000000000003,1,1,normal_activity,,no_spike,none,1,0.0025422137947380898,2,0,0,51,1.0
1293432429101760512,BijuNair20,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 06:21:36,Please add the Congress members original post and the Hindu boy’s response so we know who stated it and get full picture ,4,1,0,add congress members original post hindu boys response know stated picture,"('Hindu', congress members, get full, original post, [('Congress', 'ORG'), members original, hindu, post hindu, please add, add congress, know stated, stated get, please, full picture, hindu boy, boy response, 'NORP')], congress, response know",0.3625,"[101, 5587, 3519, 2372, 2434, 2695, 7560, 3337, 3433, 2113, 3090, 3861, 102]",2020-08-12,"[""[('Congress'"", "" 'ORG')"", "" ('Hindu'"", "" 'NORP')]"", 'members original', 'know stated', 'congress members', 'hindu', 'post hindu', 'please', 'full picture', 'get full', 'hindu boy', 'add congress', 'original post', 'stated get', 'boy response', 'congress', 'please add', 'response know']",politics,0.2,0.007,0,0.8160377358490566,0.2,1,1,normal_activity,,no_spike,none,1,0.0029220695327028734,0,0,0,51,1.0
1293440195899998208,Vishwas_Hwy,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 06:52:28,"It's revenge for arresting goons responsible padarayana pura violence, they want police to be afraid of them. Congress MLA gave money to the accused in padarayana pura after their release. Only Majority has to fear for law",1,2,0,revenge arresting goons responsible padarayana pura violence want police afraid congress mla gave money accused padarayana pura release majority fear law,"arrest, goons responsible, padarayana pura, congress mla, responsible padarayana, accused padarayana, revenge arresting, only majority, money accused, police, release majority, 'PERSON')], [('MLA', police afraid, pura violence, majority fear, mla gave, arresting goons, want police, violence want, afraid congress, congress",-0.1333333333333333,"[101, 7195, 28427, 27571, 3619, 3625, 11687, 5400, 16811, 16405, 2527, 4808, 2215, 2610, 4452, 3519, 18619, 2435, 2769, 5496, 11687, 5400, 16811, 16405, 2527, 2713, 3484, 3571, 2375, 102]",2020-08-12,"[""[('MLA'"", "" 'PERSON')]"", 'arrest', 'goons responsible', 'padarayana pura', 'congress mla', 'responsible padarayana', 'accused padarayana', 'revenge arresting', 'only majority', 'money accused', 'police', 'release majority', 'police afraid', 'pura violence', 'majority fear', 'mla gave', 'congress', 'arresting goons', 'want police', 'violence want', 'afraid congress']",protest,0.4,0.007,0,0.8160377358490566,0.4,2,1,normal_activity,,no_spike,none,1,0.0028782229715446418,0,0,0,51,1.0
1293438376691920897,FaujiSunil,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 06:45:14,Unless #UttarPradesh acts on deoband entire asia will suffer.,3,1,0,unless uttarpradesh acts deoband entire asia suffer,"uttarpradesh, 'LOC')], uttarpradesh acts, asia suffer, deoband entire, unless uttarpradesh, entire asia, ('asia', #uttarpradesh, acts deoband, unless, [('UttarPradesh', 'ORG')",0.0,"[101, 4983, 14940, 18098, 18673, 2232, 4490, 2139, 16429, 5685, 2972, 4021, 9015, 102]",2020-08-12,"[""[('UttarPradesh'"", "" 'ORG')"", "" ('asia'"", "" 'LOC')]"", 'uttarpradesh', 'uttarpradesh acts', 'asia suffer', 'deoband entire', 'entire asia', '#uttarpradesh', 'acts deoband', 'unless', 'unless uttarpradesh']",general,0.0,0.006,0,0.8034591194968553,0.0,0,1,normal_activity,,no_spike,none,1,0.0024983672335798586,0,1,0,51,1.0
1293431538445504512,ramyavasishta91,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 06:18:04,"Those who can vandalize sacred temples, the next sacred places of truth and justice is a like a joke for them...",3,1,0,vandalize sacred temples sacred places truth justice like joke,"justice, like joke, next sacred, those, vandalize sacred, sacred places, truth justice, temples next, justice like, places truth, [], sacred temples",0.0,"[101, 3158, 9305, 4697, 6730, 8436, 6730, 3182, 3606, 3425, 2066, 8257, 102]",2020-08-12,"['[]', 'justice', 'like joke', 'next sacred', 'those', 'vandalize sacred', 'sacred places', 'truth justice', 'temples next', 'justice like', 'places truth', 'sacred temples']",social,0.0,0.006,0,0.8034591194968553,0.0,0,1,normal_activity,,no_spike,none,1,0.0024983672335798586,0,0,0,51,1.0
1293417395906732032,Pradeeptripati,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 05:21:52,"In the recent Delhi riots, in Kashmir or elsewhere in the country, the kind of propaganda hate and destruction is same everywhere bcoz sdpi is the main organization which is behind all this 
#BengaluruRiot #Bengalururiots #Bengaluru",2,1,0,recent delhi riots kashmir country kind propaganda hate destruction bcoz sdpi main organization bengalururiot bengalururiots bengaluru,"bcoz sdpi, #bengalururiots, bengalururiots bengaluru, country kind, bengalururiot bengalururiots, bengalururiot, 'GPE'), ('Bengaluru', bengaluru, hate destruction, main organization, kashmir, riot, delhi, recent delhi, kashmir elsewhere, organization behind, riots kashmir, behind bengalururiot, 'LOC'), destruction everywhere, bengalururiots, sdpi main, ('Kashmir', [('Delhi', 'NORP')]",-0.0761904761904762,"[101, 3522, 6768, 12925, 13329, 2406, 2785, 10398, 5223, 6215, 4647, 18153, 17371, 8197, 2364, 3029, 8191, 14129, 9488, 2102, 8191, 14129, 9488, 3215, 8191, 14129, 102]",2020-08-12,"[""[('Delhi'"", "" 'GPE')"", "" ('Kashmir'"", "" 'LOC')"", "" ('Bengaluru'"", "" 'NORP')]"", 'bcoz sdpi', '#bengalururiots', 'bengalururiots bengaluru', 'country kind', 'bengalururiot bengalururiots', 'bengalururiot', 'bengaluru', 'hate destruction', 'main organization', 'kashmir', 'riot', 'delhi', 'recent delhi', 'kashmir elsewhere', 'organization behind', 'riots kashmir', 'behind bengalururiot', 'destruction everywhere', 'bengalururiots', 'sdpi main']",protest,0.8,0.005,0,0.7877358490566038,0.8,3,1,normal_activity,,no_spike,none,1,0.0020746649344568434,0,3,0,51,1.0
1293442738206068741,sanjaynaik78,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 07:02:34,Even than also there will so people will come in support of this so called peaceful community. Btw where are those Intellectuals where are those bollywood plycards gangs where are those Antonio mainos Son n daughter n there followers??,2,1,0,people come support called peaceful community btw intellectuals bollywood plycards gangs antonio mainos son n daughter n followers,"son, antonio mainos, btw intellectuals, community btw, mainos son, son daughter, 'PERSON')], btw, daughter followers, gangs antonio, even, support called, plycards gangs, bollywood plycards, peaceful, antonio, people come, even also, called peaceful, come support, intellectuals bollywood, [('Antonio'",0.25,"[101, 2111, 2272, 2490, 2170, 9379, 2451, 18411, 2860, 17412, 16046, 20228, 2100, 17965, 18542, 4980, 2364, 2891, 2365, 1050, 2684, 1050, 8771, 102]",2020-08-12,"[""[('Antonio'"", "" 'PERSON')]"", 'son', 'antonio mainos', 'btw intellectuals', 'community btw', 'mainos son', 'son daughter', 'btw', 'daughter followers', 'gangs antonio', 'even', 'support called', 'plycards gangs', 'bollywood plycards', 'peaceful', 'antonio', 'people come', 'even also', 'called peaceful', 'come support', 'intellectuals bollywood']",protest,0.30000000000000004,0.005,0,0.7877358490566038,0.30000000000000004,1,1,normal_activity,,no_spike,none,1,0.0020746649344568434,0,0,0,51,1.0
1293447603049259008,satyavaanX,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 07:21:54,"Police always knows what is brewing, where. Do not work independently.",2,1,0,police knows brewing work independently,"knows brewing, police, work independently, police always, brewing work, [], always knows",0.0,"[101, 2610, 4282, 16005, 2147, 9174, 102]",2020-08-12,"['[]', 'knows brewing', 'police', 'police always', 'brewing work', 'work independently', 'always knows']",protest,0.1,0.005,0,0.7877358490566038,0.1,0,1,normal_activity,,no_spike,none,1,0.0020746649344568434,0,0,0,51,1.0
1293538675997974529,Iloveindia88,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 13:23:47,This clearly is a planned riot. I hope the goons and caught and a lesson taught. leaving the issue diluted will further endanger peace.,1,1,0,clearly planned riot hope goons caught lesson taught leaving issue diluted endanger peace,"leaving issue, riot hope, caught lesson, goons caught, taught leaving, hope goons, this, riot, lesson taught, planned riot, endanger peace, diluted endanger, issue diluted, clearly planned, []",0.0499999999999999,"[101, 4415, 3740, 11421, 3246, 27571, 3619, 3236, 10800, 4036, 2975, 3277, 29454, 12926, 2203, 25121, 3521, 102]",2020-08-12,"['[]', 'leaving issue', 'riot hope', 'caught lesson', 'goons caught', 'taught leaving', 'hope goons', 'this', 'riot', 'lesson taught', 'planned riot', 'endanger peace', 'diluted endanger', 'issue diluted', 'clearly planned']",protest,0.0,0.004,0,0.7547169811320755,0.0,0,1,normal_activity,,no_spike,none,1,0.0016509626353338283,0,0,0,51,1.0
1293423547356819460,Bhargav333Manoj,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 05:46:18,"Normally over 6"" blade attracts police case, but this is an abnormal incident.",1,1,0,normally 6 blade attracts police case abnormal incident,"attracts police, police, 'CARDINAL')], [('6', normally, abnormal incident, police case, blade attracts, case abnormal, normally blade",0.15,"[101, 5373, 1020, 6085, 17771, 2610, 2553, 19470, 5043, 102]",2020-08-12,"[""[('6'"", "" 'CARDINAL')]"", 'attracts police', 'police', 'normally', 'abnormal incident', 'police case', 'blade attracts', 'case abnormal', 'normally blade']",protest,0.1,0.004,0,0.7547169811320755,0.1,0,1,normal_activity,,no_spike,none,1,0.0016509626353338283,0,0,0,51,1.0
1293441453566246912,Vivek23498980,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 06:57:28,Just punish them according to laws...and penalise their families financially to recover all the damages... ASAP... simple...,1,1,0,just punish according lawsand penalise families financially recover damages asap simple,"financially recover, punish according, asap simple, families financially, penalise families, just, according laws, damages asap, laws penalise, financial, [], recover damages",0.0,"[101, 2074, 16385, 2429, 4277, 5685, 18476, 5562, 2945, 13732, 8980, 12394, 17306, 2361, 3722, 102]",2020-08-12,"['[]', 'financially recover', 'punish according', 'asap simple', 'families financially', 'penalise families', 'according laws', 'damages asap', 'laws penalise', 'financial', 'just', 'recover damages']",economy,0.1,0.004,0,0.7547169811320755,0.1,0,1,normal_activity,,no_spike,none,1,0.0016509626353338283,0,0,0,51,1.0
1293449238794260480,v2r2s,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 07:28:24,"@Tejasvi_Surya
 it's high time, take a leaf out of 
@myogiadityanath
 admn. and make the rioters pay for the vandalism of the city. It's not their property but of citizens hard earned money has made the city flourish. Be it of any religion make them pay",1,1,0,tejasvisurya high time leaf myogiadityanath admn make rioters pay vandalism city property citizens hard earned money city flourish religion make pay,"make rioters, hard earned, make pay, admn make, citizens hard, city flourish, property citizens, high time, time take, riot, religion make, take leaf, earned money, @tejasvi_surya, citizen, money made, flourish religion, pay vandalism, city property, [], myogiadityanath admn",-0.0658333333333333,"[101, 8915, 17386, 11365, 13098, 2050, 2152, 2051, 7053, 2026, 8649, 28665, 3012, 5162, 2705, 4748, 2213, 2078, 2191, 11421, 2545, 3477, 3158, 9305, 2964, 2103, 3200, 4480, 2524, 3687, 2769, 2103, 24299, 4676, 2191, 3477, 102]",2020-08-12,"['[]', 'make rioters', 'hard earned', 'make pay', 'admn make', 'citizens hard', 'city flourish', 'property citizens', 'high time', 'time take', 'riot', 'religion make', 'take leaf', 'earned money', '@tejasvi_surya', 'citizen', 'money made', 'flourish religion', 'pay vandalism', 'city property', 'myogiadityanath admn']",immigration,0.0,0.004,0,0.7547169811320755,0.0,0,1,normal_activity,,no_spike,none,1,0.0016509626353338283,2,0,0,51,1.0
1293482290106916864,prateekg_india,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 09:39:44,If police in bengaluru is nt safe. Then how cud u think of civilians safety.,1,1,0,police bengaluru nt safe cud u think civilians safety,"think civilians, safe cud, civilians safety, police, bengaluru safe, police bengaluru, 'GPE')], [('bengaluru', cud think, then",0.5,"[101, 2610, 8191, 14129, 23961, 3647, 12731, 2094, 1057, 2228, 9272, 3808, 102]",2020-08-12,"[""[('bengaluru'"", "" 'GPE')]"", 'think civilians', 'civilians safety', 'police', 'then', 'bengaluru safe', 'police bengaluru', 'cud think', 'safe cud']",protest,0.0,0.004,0,0.7547169811320755,0.0,0,1,normal_activity,,no_spike,none,1,0.0016509626353338283,0,0,0,51,1.0
1293433417695023104,PraveenKRao3,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 06:25:32,"@BSYBJP
 
Action like the one did in UP  to recover loss to be done immediately",1,1,0,bsybjp action like did recover loss immediately,"[('@BSYBJP\n \nAction', 'ORG')], bsybjp action, loss done, @bsybjp, one recover, recover loss, done immediately, like one, action, action like",0.1,"[101, 18667, 2100, 2497, 3501, 2361, 2895, 2066, 2106, 8980, 3279, 3202, 102]",2020-08-12,"[""[('@BSYBJP\\n \\nAction'"", "" 'ORG')]"", 'bsybjp action', 'loss done', '@bsybjp', 'one recover', 'recover loss', 'done immediately', 'like one', 'action', 'action like']",general,0.0,0.004,0,0.7547169811320755,0.0,0,1,normal_activity,,no_spike,none,1,0.0016509626353338283,1,0,0,51,1.0
1293486360930603009,editorbharathi,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 09:55:54,Nothing spontaneous about #Bengalururiots. As pre-planned as the killing of IB officer Ankit Sharma in Delhi.,1,1,0,spontaneous bengalururiots preplanned killing ib officer ankit sharma delhi,"officer ankit, ('Delhi', killing officer, #bengalururiots, bengalururiots killing, 'ORG'), spontaneous bengalururiots, ('Ankit Sharma', riot, 'GPE')], delhi, nothing spontaneous, ('IB', sharma delhi, [('about #', 'MONEY'), bengalururiots, ankit sharma, 'PERSON'), ('Bengalururiots', nothing",0.6,"[101, 17630, 8191, 14129, 9488, 3215, 17463, 5802, 7228, 4288, 21307, 2961, 2019, 23615, 14654, 6768, 102]",2020-08-12,"[""[('about #'"", "" 'MONEY')"", "" ('Bengalururiots'"", "" 'PERSON')"", "" ('IB'"", "" 'ORG')"", "" ('Ankit Sharma'"", "" 'PERSON')"", "" ('Delhi'"", "" 'GPE')]"", 'officer ankit', 'sharma delhi', 'spontaneous bengalururiots', 'killing officer', '#bengalururiots', 'bengalururiots killing', 'riot', 'delhi', 'nothing', 'nothing spontaneous', 'bengalururiots', 'ankit sharma']",protest,0.4,0.004,0,0.7547169811320755,0.4,2,1,normal_activity,,no_spike,none,1,0.0016509626353338283,0,1,0,51,1.0
1293600008609161216,NeeradaS42,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 17:27:30,I think this is a teaser all states need to be more watchful,1,1,0,think teaser states need watchful,"think teaser, need watchful, [], states need, teaser states",0.5,"[101, 2228, 27071, 2163, 2342, 3422, 3993, 102]",2020-08-12,"['[]', 'need watchful', 'teaser states', 'states need', 'think teaser']",general,0.1,0.004,0,0.7547169811320755,0.1,0,1,normal_activity,,no_spike,none,1,0.0016509626353338283,0,0,0,51,1.0
1293484947718541314,gmani12345,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 09:50:17,"Was it to destroy some police record ?
@KapilMishra_IND
 @MalavikaBJP
 @pGurus1
 @TVMohandasPai
 @UnSubtleDesi
 @BjpKalyaan",1,1,0,destroy police record kapilmishraind malavikabjp pgurus1 tvmohandaspai unsubtledesi bjpkalyaan,"kapilmishra_ind, @unsubtledesi, police record, @pgurus1, destroy police, police, @bjpkalyaan, malavikabjp, malavikabjp tvmohandaspai, was, tvmohandaspai unsubtledesi, @malavikabjp, record malavikabjp, unsubtledesi bjpkalyaan, @tvmohandaspai, [], @kapilmishra_ind",-0.2,"[101, 6033, 2610, 2501, 10556, 8197, 13728, 4509, 21166, 2094, 28935, 13309, 7875, 3501, 2361, 18720, 20089, 2487, 2694, 5302, 11774, 3022, 4502, 2072, 4895, 6342, 19279, 3709, 2229, 2072, 24954, 12902, 3148, 2319, 102]",2020-08-12,"['[]', 'kapilmishra_ind', '@unsubtledesi', '@pgurus1', 'police', '@bjpkalyaan', 'malavikabjp', 'malavikabjp tvmohandaspai', 'was', 'tvmohandaspai unsubtledesi', '@malavikabjp', 'record malavikabjp', 'unsubtledesi bjpkalyaan', 'police record', '@tvmohandaspai', '@kapilmishra_ind', 'destroy police']",protest,0.0,0.004,0,0.7547169811320755,0.0,0,1,normal_activity,,no_spike,none,1,0.0016509626353338283,6,0,0,51,1.0
1293477445656485888,dillu,1293386588794150913,1293386588794150913,mechirubhat,2020-08-12 09:20:29,Loacation of the temple drama ? Is it in the same locality of riots!,1,1,0,loacation temple drama locality riots,"locality riots, loacation, riot, loacation temple, drama locality, temple drama, []",0.0,"[101, 8840, 19629, 3508, 3379, 3689, 10246, 12925, 102]",2020-08-12,"['[]', 'locality riots', 'loacation', 'riot', 'loacation temple', 'drama locality', 'temple drama']",protest,0.25,0.004,0,0.7547169811320755,0.25,1,1,normal_activity,,no_spike,none,1,0.0016509626353338283,0,0,0,51,1.0
