id,speaker_nm,conversation_id,reply_to_id,reply_to_nm,timestamp,text,likes,shares,num_comments
1535939117313167361,SalmanNizami_,1535939117313167361,None,None,2022-06-12T10:56:36.000Z,"In India Nupur Sharma gets police protection after insulting Prophet Muhammed (pbuh) while those protesting the hate get their homes bulldozed. Unreal misuse of power and state machinery!

#StandWithAfreenFatima
#StopBulldozingMuslimHouses",2000,1100,379
1536044824775708673,IndiaUnleashed_,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T17:56:39.000Z,In India stone thrower arsonists are called protestors by Salman.,3,0,0
1535940002403995648,georgysthomas,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T11:00:07.000Z,Very sad state of affairs.,0,1,2
1535952471218077696,yogisach1,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T11:49:40.000Z,"You are a politician your only job is to divide and rule , that’s what britishers gifted to inc",0,0,0
1535943192108888066,uZruuDohin5gTKW,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T11:12:48.000Z,Nupur is not indulged in violence. If you hurt can go to court.,56,4,0
1535942274839814150,abhyuday_abh,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T11:09:09.000Z,What kind of protest is this?,57,3,0
1535957935636959232,RowdyPappu,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T12:11:23.000Z,"Nobody From India Doesn't Respect A P J Abdul Kalam Sir. So If Every Muslim Of India Makes Themselves As Abdul Kalam Sir, So No Buldozar Will Run Over Their Home. Be A Human At First. Love India. Respect Hinduism Of India. Because It's Not Pakistan.",41,3,1
1536084208069668864,Mahakaa56515400,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T20:33:08.000Z,"Pls stop using bulldozer.  It's bad as it's messy, creates problems for neighbours. 

Better use dynamides for controlled explosion.",33,3,3
1535947788747689985,ThaakorPathak1,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T11:31:04.000Z,Pelting stones is protesting???,31,2,0
1535981662986678273,RajeshNavyug,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T13:45:40.000Z,Nupur Sharma hasn't insulted prophet Muhammad.She said whatever written in your holy book.The same has been told by many muslims scholar.,15,1,1
1536029673880031232,sdattanayak,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T16:56:26.000Z,"Still we say the same what your holy book say about mohammad and ayesha. You can not hide the truth. 
 54-9 is the truth..... 
#IsupportNupurSharma 
#FactsMatter",2,0,1
1535945258294358017,newbie_hope,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T11:21:00.000Z,Protest or riot?? Rioters will get punished..,2,0,0
1535946970107260928,sri_hindu,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T11:27:48.000Z,Congress mukt bharath,2,0,0
1535958084417228800,sandeshruge,1535939117313167361,1535939117313167361,SalmanNizami_,2022-06-12T12:11:58.000Z,Can u prove it that she the facts nupur sharma stated is wrong n not written in ur holy book,2,0,2
